,Average User Rating,User Rating Count,Price,In-app Purchases,Languages,Size,Update_Gap,Name,Subtitle,age_rating,GenreList,Puzzle,Simulation,Action,Board
6015,4.5,710,0,"29.99, 29.99, 0.99, 0.99, 9.99, 4.99, 9.99, 9.99, 9.99, 9.99",111,523978752,461 days 00:00:00.000000000,0,1,12,    Role Playing,0,0,0,0
6016,4.5,28,0,"4.99, 0.99, 14.99, 1.99, 0.99",1,190219264,1 days 00:00:00.000000000,0,0,4,  Family    ,0,0,0,0
6017,4.5,12,0,,33,71147520,418 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
6018,5,6,3.99,,1,140736512,25 days 00:00:00.000000000,0,0,9,    Puzzle,1,0,0,0
6019,4.5,12,0,"99.99, 4.99, 0.99, 19.99, 49.99, 2.99, 9.99, 9.99",1,363535360,44 days 00:00:00.000000000,0,0,9,      Role Playing,0,0,0,0
6020,4.5,3757,0,"9.99, 2.99, 4.99, 99.99, 19.99, 49.99",4,2512028672,447 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
6021,5,85,0.99,,1,15706112,556 days 00:00:00.000000000,0,0,4,  Utilities  Card  ,0,0,0,0
6022,5,8,0,0.99,1,25802752,13 days 00:00:00.000000000,0,0,9,    Casual,0,0,0,0
6023,5,21,0,,15,171929600,37 days 00:00:00.000000000,0,1,4,  Puzzle  ,1,0,0,0
6024,5,13,0,0.99,1,44828672,0 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
6025,4.5,18,0,9.99,1,81127424,0 days 00:00:00.000000000,0,0,4,    Music  ,0,0,0,0
6026,4.5,11,0,"4.99, 0.99, 5.99, 9.99",31,73507840,0 days 00:00:00.000000000,0,0,9,      Family,0,0,0,0
6027,4,57,0,"3.99, 6.99, 0.99, 0.99, 14.99, 3.99, 1.99, 24.99, 14.99, 6.99",7,261438464,725 days 00:00:00.000000000,0,0,4,  Simulation    Finance,0,1,0,0
6028,4.5,19985,0,"6.99, 1.99, 0.99, 15.99, 4.99, 4.99, 9.99, 1.99, 0.99, 29.99",4,93074432,696 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
6029,4.5,171,0,"1.99, 4.99, 4.99, 4.99, 4.99, 0.99, 0.99, 4.99, 4.99, 99.99",5,139060224,378 days 00:00:00.000000000,0,0,9,  Social Networking    Action,0,0,1,0
6030,5,13171,0,"4.99, 2.99, 4.99, 2.99, 8.99, 0.99, 9.99, 1.99, 2.99, 0.99",1,255459328,715 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
6031,3,5,4.99,,1,226050048,3 days 00:00:00.000000000,0,0,17,  ,0,0,0,0
6032,1,6,4.99,,1,176006144,6 days 00:00:00.000000000,0,0,9,      Board,0,0,0,1
6033,5,5,0,"0.99, 0.99",1,105339904,116 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
6034,5,6,0,"0.99, 4.99",1,127170560,0 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
6035,4,1148,0,"0.99, 6.99, 19.99, 13.99, 9.99, 11.99, 49.99",5,176768000,216 days 00:00:00.000000000,0,0,9,    Simulation,0,1,0,0
6036,4.5,170,0,"0.99, 0.99, 2.99, 2.99, 2.99, 5.99, 8.99, 5.99, 5.99, 8.99",5,230611968,666 days 00:00:00.000000000,0,0,4,    Role Playing,0,0,0,0
6037,4.5,827,0,"4.99, 0.99, 2.99, 0.99, 4.99, 19.99, 9.99, 4.99, 9.99, 4.99",12,193144832,0 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
6038,5,120,0,"1.99, 1.99, 0.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99",3,15915008,560 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
6039,4,122,0,"2.99, 0.99",1,62862336,193 days 00:00:00.000000000,0,1,4,    Action  ,0,0,1,0
6040,2.5,6,0,1.99,1,39007232,466 days 00:00:00.000000000,0,0,9,      Board,0,0,0,1
6041,5,13,0,"14.99, 0.99",1,206746624,0 days 00:00:00.000000000,0,0,4,    Family  ,0,0,0,0
6042,4.5,104,0,"0.99, 0.99, 4.99, 9.99, 9.99, 1.99, 3.99, 4.99, 19.99, 4.99",8,249065472,603 days 00:00:00.000000000,0,0,9,    Card  ,0,0,0,0
6043,3.5,34,0,,3,39552000,0 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
6044,5,36,0,"1.99, 9.99, 24.99, 14.99, 4.99",1,195517440,161 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
6045,4.5,867,0,"4.99, 19.99, 9.99, 0.99, 49.99, 99.99, 1.99, 24.99, 29.99, 79.99",46,313904128,719 days 00:00:00.000000000,0,0,12,  ,0,0,0,0
6046,4.5,1144,0,"1.99, 19.99, 9.99, 4.99, 0.99, 1.99, 4.99, 9.99, 19.99, 4.99, 19.99",24,235303936,555 days 00:00:00.000000000,0,0,9,    Puzzle  ,1,0,0,0
6047,4.5,15,0,0.99,1,112738304,276 days 00:00:00.000000000,0,0,17,    Puzzle,1,0,0,0
6048,5,12,0,,1,91698176,13 days 00:00:00.000000000,0,0,4,  ,0,0,0,0
6049,4.5,27169,0,"9.99, 4.99, 4.99, 9.99, 4.99, 19.99, 1.99, 4.99, 14.99, 9.99",19,213794816,226 days 00:00:00.000000000,0,0,12,  Action    ,0,0,1,0
6050,4,238,0,"4.99, 4.99, 9.99, 2.99, 24.99, 14.99, 49.99",1,637666304,253 days 00:00:00.000000000,0,0,12,  Board    ,0,0,0,1
6051,4.5,3852,0,"3.99, 7.99, 19.99, 39.99, 79.99, 99.99, 4.99, 9.99, 9.99, 9.99, 9.99, 19.99, 29.99, 9.99, 19.99, 3.99",14,244115456,372 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
6052,4.5,7,0,"1.99, 0.99, 0.99, 0.99, 0.99",3,39195648,698 days 00:00:00.000000000,0,0,9,    Simulation,0,1,0,0
6053,2,24,0,,2,17360896,7 days 00:00:00.000000000,0,0,9,  Adventure  Books  ,0,0,0,0
6054,4,18,0,,1,44667904,0 days 00:00:00.000000000,0,0,4,    Action,0,0,1,0
6055,4.5,13,0,"4.99, 1.99, 14.99",1,220890112,0 days 00:00:00.000000000,0,0,4,    Family  ,0,0,0,0
6056,4.5,290,0,"29.99, 0.99, 19.99, 9.99, 4.99, 4.99, 4.99, 4.99, 4.99, 99.99",11,97308672,83 days 00:00:00.000000000,0,0,17,  Simulation  ,0,1,0,0
6057,2.5,12,0,1.99,1,743293952,51 days 00:00:00.000000000,0,0,9,  Simulation    Food   Drink,0,1,0,0
6058,4.5,3962,0,"1.99, 4.99, 9.99, 4.99, 19.99, 99.99, 49.99",8,156393472,524 days 00:00:00.000000000,0,0,12,    Casino  ,0,0,0,0
6059,4.5,12,0,,1,86262784,0 days 00:00:00.000000000,0,0,17,Music  Music    ,0,0,0,0
6060,5,269,0,"1.99, 9.99, 1.99, 1.99, 2.99, 4.99, 9.99, 5.99, 1.99, 12.99",1,83431424,0 days 00:00:00.000000000,0,0,4,    Family  ,0,0,0,0
6061,2,5,0,,19,30609408,0 days 00:00:00.000000000,0,0,9,      Puzzle,1,0,0,0
6062,3.5,22,0,"8.99, 17.99, 0.99, 4.99, 45.99, 94.99",1,320883712,429 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
6063,4,9,0,"0.99, 17.99, 8.99, 4.99, 89.99",1,186983424,260 days 00:00:00.000000000,0,0,4,  Simulation  Lifestyle  ,0,1,0,0
6064,3.5,5,3.99,,1,193465344,2 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
6065,4,20,0,,1,210224128,336 days 00:00:00.000000000,0,0,12,      Board,0,0,0,1
6066,4.5,64,0,"2.99, 1.99, 1.99, 4.99, 7.99, 24.99",2,62216192,70 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
6067,4.5,30,0,,1,65441792,0 days 00:00:00.000000000,0,0,4,  Action  ,0,0,1,0
6068,4.5,4067,0.99,"23.99, 3.99, 11.99, 79.99, 39.99, 0.99",9,159864832,117 days 00:00:00.000000000,0,0,12,    Role Playing,0,0,0,0
6069,4.5,249,0,"0.99, 0.99, 0.99",1,76581888,87 days 00:00:00.000000000,0,0,12,    Action,0,0,1,0
6070,4,5,0,,1,24506368,100 days 00:00:00.000000000,0,0,4,Utilities  Board    ,0,0,0,1
6071,5,610,0,"1.99, 1.99, 1.99, 6.99, 1.99, 2.99, 4.99, 5.99, 5.99, 9.99",1,81513472,11 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
6072,4.5,30,0,,1,366531584,16 days 00:00:00.000000000,0,0,12,    Casual,0,0,0,0
6073,4.5,18,0,,1,105068544,0 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
6074,4.5,77,0,"1.99, 0.99, 2.99, 22.99",2,351533056,243 days 00:00:00.000000000,0,0,17,      Action,0,0,1,0
6075,4.5,31,0,,1,217811968,706 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
6076,4,982,0,"29.99, 19.99, 9.99, 29.99, 29.99, 8.99, 4.99, 29.99, 29.99, 8.99, 9.99, 29.99, 29.99, 9.99, 9.99, 14.99",10,894489600,512 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
6077,4.5,424,11.99,,7,2547534848,133 days 00:00:00.000000000,0,0,12,    Simulation,0,1,0,0
6078,4.5,769,0,"2.99, 4.99, 2.99, 0.99, 0.99, 0.99, 4.99, 4.99, 9.99, 1.99",1,203925504,253 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
6079,4.5,143,0,"1.99, 8.99, 1.99, 5.99, 18.99, 5.99, 4.99, 5.99, 7.99, 94.99",33,146307072,135 days 00:00:00.000000000,0,0,9,    Casual,0,0,0,0
6080,4.5,642,6.99,,1,1266734080,117 days 00:00:00.000000000,0,0,12,    Role Playing,0,0,0,0
6081,4,1627,0.99,,1,84546560,450 days 00:00:00.000000000,0,0,12,  Puzzle  ,1,0,0,0
6082,5,6,0,,1,37238784,529 days 00:00:00.000000000,0,0,4,    Casual  ,0,0,0,0
6083,4.5,9,0,,1,48818176,0 days 00:00:00.000000000,0,0,4,  Education  ,0,0,0,0
6084,4.5,142,0,"0.99, 4.99, 9.99, 19.99, 99.99, 24.99, 48.99",8,213928960,641 days 00:00:00.000000000,0,0,12,  ,0,0,0,0
6085,4.5,113,0,"0.99, 4.99, 0.99, 4.99, 9.99, 9.99, 19.99, 4.99, 0.99, 99.99",5,890386432,296 days 00:00:00.000000000,0,0,9,  Simulation  ,0,1,0,0
6086,4,11,0,"1.99, 9.99, 1.99, 4.99, 2.99, 4.99, 9.99, 1.99",2,79271936,51 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
6087,4.5,242,4.99,"1.99, 1.99, 0.99",9,166424576,269 days 00:00:00.000000000,0,0,12,    Board,0,0,0,1
6088,4,19,0,"4.99, 2.99, 1.99, 4.99, 2.99, 0.99, 3.99, 2.99, 1.99, 0.99",1,121191424,47 days 00:00:00.000000000,0,0,4,      Action,0,0,1,0
6089,5,5,0,,1,1265664,60 days 00:00:00.000000000,0,0,4,Utilities    Card  ,0,0,0,0
6090,4,46,0,"3.99, 8.99, 0.99, 17.99, 44.99",1,243515392,269 days 00:00:00.000000000,0,0,4,    ,0,0,0,0
6091,4,17,0,"0.99, 3.99, 0.99, 1.99, 0.99, 3.99, 1.99, 6.99",1,59117568,666 days 00:00:00.000000000,0,0,4,    Board  Education,0,0,0,1
6092,4.5,269,0,"0.99, 1.99, 9.99, 1.99, 24.99, 9.99, 39.99, 1.99, 19.99, 0.99",9,150794240,117 days 00:00:00.000000000,0,0,12,    Action  ,0,0,1,0
6093,3.5,56,0,,1,181748736,567 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
6094,2,5,0,"4.99, 0.99",1,21199872,337 days 00:00:00.000000000,0,0,4,Finance  Simulation    ,0,1,0,0
6095,4,77,0,"2.99, 1.99, 4.99, 0.99, 9.99, 24.99",2,64882688,81 days 00:00:00.000000000,0,0,4,      Family,0,0,0,0
6096,5,7,0,,1,46683136,203 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
6097,3.5,20,0,,1,25889792,653 days 00:00:00.000000000,0,0,4,  Casual  ,0,0,0,0
6098,4.5,1707,0,"2.99, 4.99, 4.99, 9.99, 29.99, 19.99, 4.99, 99.99, 29.99, 19.99",12,286970880,625 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
6099,1.5,10,0,,1,87248896,308 days 00:00:00.000000000,0,0,4,  Board    Education,0,0,0,1
6100,4.5,86,2.99,"4.99, 0.99, 1.99, 4.99, 1.99, 0.99",1,69463040,439 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
6101,5,41,0,"1.99, 4.99, 9.99, 19.99",1,148193280,292 days 00:00:00.000000000,0,0,4,  Sports  ,0,0,0,0
6102,3,10,0.99,,1,47990784,581 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
6103,3.5,253,0,4.99,1,37710848,601 days 00:00:00.000000000,0,0,12,    Adventure  ,0,0,0,0
6104,2.5,6,9.99,,1,509304832,472 days 00:00:00.000000000,0,0,12,    Board  ,0,0,0,1
6105,4,4027,0,"1.99, 0.99, 1.99, 1.99, 9.99, 4.99, 9.99, 4.99, 19.99, 19.99",9,239495168,248 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
6106,4,4027,0,"1.99, 0.99, 1.99, 1.99, 9.99, 4.99, 9.99, 4.99, 19.99, 19.99",9,239495168,248 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
6107,4.5,36,0.99,,1,853049344,2 days 00:00:00.000000000,0,0,9,  ,0,0,0,0
6108,4,159,0,"0.99, 4.99, 9.99, 19.99, 99.99, 49.99",1,236592128,574 days 00:00:00.000000000,0,1,9,    Simulation  ,0,1,0,0
6109,4.5,11,0,2.99,1,51577856,0 days 00:00:00.000000000,0,0,4,      Casual,0,0,0,0
6110,5,374772,0,"1.99, 4.99, 0.99, 9.99, 3.99, 19.99, 2.99, 4.99, 9.99, 49.99",1,245957632,644 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
6111,4,13,0.99,,4,181812224,8 days 00:00:00.000000000,0,0,12,    Puzzle,1,0,0,0
6112,4,26,4.99,,1,138524672,168 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
6113,4,26,4.99,,1,138524672,168 days 00:00:00.000000000,0,0,4,  Board  ,0,0,0,1
6114,3.5,13,0,,1,101794816,0 days 00:00:00.000000000,0,0,9,    Casual,0,0,0,0
6115,4.5,44,0,"9.99, 4.99, 0.99, 1.99, 4.99, 19.99, 9.99, 9.99, 9.99, 4.99",2,307974144,1 days 00:00:00.000000000,0,1,9,  Action    ,0,0,1,0
6116,4.5,6,0,"3.99, 0.99, 3.99",1,132360192,361 days 00:00:00.000000000,0,0,9,  Lifestyle    Role Playing,0,0,0,0
6117,5,20,0,2.99,1,151826432,8 days 00:00:00.000000000,0,0,4,      Casual,0,0,0,0
6118,3.5,23,0,"0.99, 2.99",1,62948352,660 days 00:00:00.000000000,0,0,12,  Trivia    ,0,0,0,0
6119,5,12,0,"0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",1,513053696,43 days 00:00:00.000000000,0,0,4,    Action,0,0,1,0
6120,4,8,0,,1,68758528,365 days 00:00:00.000000000,0,1,4,      Puzzle,1,0,0,0
6121,5,5,0,"2.99, 0.99, 1.99, 2.99, 3.99, 0.99, 0.99, 2.99, 1.99, 1.99",1,114834432,0 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
6122,4,22,0,"0.99, 4.99, 1.99, 2.99, 4.99, 0.99, 9.99, 19.99, 49.99",11,189534208,67 days 00:00:00.000000000,0,1,9,      Action,0,0,1,0
6123,4.5,10,1.99,,1,94219264,453 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
6124,4,21,0,"4.99, 1.99",1,347429888,77 days 00:00:00.000000000,0,0,9,    Action,0,0,1,0
6125,4.5,41,0,"0.99, 4.99, 9.99, 19.99, 99.99, 49.99",46,105841664,95 days 00:00:00.000000000,0,0,9,  Simulation  ,0,1,0,0
6126,4,10,2.99,,1,403254272,46 days 00:00:00.000000000,0,1,12,    Action,0,0,1,0
6127,4.5,3733,0,"7.99, 9.99, 9.99, 6.99, 9.99, 9.99, 9.99, 34.99, 3.99, 2.99",1,172923904,564 days 00:00:00.000000000,0,0,12,    Simulation,0,1,0,0
6128,4.5,18,0,"9.99, 1.99, 2.99, 4.99, 49.99, 99.99, 19.99",1,246188032,235 days 00:00:00.000000000,0,0,12,      Role Playing,0,0,0,0
6129,5,7,0,"6.99, 1.99, 0.99, 4.99, 2.99, 2.99, 1.99, 49.99",1,203373568,210 days 00:00:00.000000000,0,0,9,      Action,0,0,1,0
6130,4,104,0,"0.99, 2.99, 7.99, 3.99, 4.99, 0.99, 2.99, 9.99, 1.99, 9.99",2,133934080,258 days 00:00:00.000000000,0,0,4,    Simulation  ,0,1,0,0
6131,4.5,20,0,"1.99, 5.99, 19.99, 4.99, 1.99, 1.99, 9.99, 4.99, 1.99, 19.99",2,79960064,0 days 00:00:00.000000000,0,0,4,      Simulation,0,1,0,0
6132,5,8,0,,1,88498176,1 days 00:00:00.000000000,0,0,4,      Puzzle,1,0,0,0
6133,3.5,19,0,,1,151982080,0 days 00:00:00.000000000,0,0,17,    Role Playing  ,0,0,0,0
6134,2,6,0,,1,294222848,0 days 00:00:00.000000000,0,0,4,    Puzzle,1,0,0,0
6135,4,13,0,"2.99, 1.99, 0.99, 4.99, 13.99",2,170125312,465 days 00:00:00.000000000,0,0,17,  ,0,0,0,0
6136,2,5,1.99,,2,249380864,45 days 00:00:00.000000000,0,0,4,  Puzzle    ,1,0,0,0
6137,4.5,33,0,"2.99, 0.99, 2.99, 5.99, 1.99, 1.99, 0.99, 1.99, 1.99",2,129518592,0 days 00:00:00.000000000,0,0,4,  Adventure    ,0,0,0,0
6138,2.5,28,3.99,,7,313622528,93 days 00:00:00.000000000,0,1,9,    Board  ,0,0,0,1
6139,4,58,0,"4.99, 19.99, 9.99, 49.99, 99.99",46,242534400,247 days 00:00:00.000000000,1,1,9,  ,0,0,0,0
6140,4,10974,0,"0.99, 4.99, 9.99, 0.99, 19.99, 4.99, 49.99, 9.99, 19.99, 99.99",46,259609600,677 days 00:00:00.000000000,0,0,12,    Role Playing,0,0,0,0
6141,3.5,63,1.99,"3.99, 13.99, 0.99, 13.99, 3.99, 15.99, 31.99, 7.99, 99.99",1,157307904,43 days 00:00:00.000000000,0,0,9,  ,0,0,0,0
6142,5,8,0,"1.99, 0.99, 3.99",1,220488704,100 days 00:00:00.000000000,0,0,4,  ,0,0,0,0
6143,4.5,13,0,0.99,1,136995840,364 days 00:00:00.000000000,0,0,4,    Puzzle  ,1,0,0,0
6144,4.5,77,3.99,,8,165594112,92 days 00:00:00.000000000,0,0,9,  Action  ,0,0,1,0
6145,5,514,0,"1.99, 6.99, 1.99, 1.99, 4.99, 5.99, 1.99, 2.99, 9.99, 5.99",1,87444480,29 days 00:00:00.000000000,0,0,4,  Role Playing    ,0,0,0,0
6146,4.5,111,0,"0.99, 2.99, 2.99, 4.99, 1.99, 2.99, 4.99, 4.99, 9.99, 0.99",6,404869120,573 days 00:00:00.000000000,0,0,4,  Simulation  Food   Drink  ,0,1,0,0
6147,3.5,8,0,1.99,1,84963328,84 days 00:00:00.000000000,0,0,4,  Board    ,0,0,0,1
6148,5,6,0,,9,172837888,42 days 00:00:00.000000000,0,0,17,    Puzzle,1,0,0,0
6149,5,6,0,,1,17691648,7 days 00:00:00.000000000,0,0,4,    Casual,0,0,0,0
6150,5,8,0,"3.99, 1.99, 0.99, 7.99, 3.99, 1.99",1,97018880,7 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
6151,4.5,7,0,0.99,2,21158912,8 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
6152,3,7,0,,1,45985792,105 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
6153,4,5,0,2.99,1,135886848,128 days 00:00:00.000000000,0,0,4,    Family  Education,0,0,0,0
6154,4.5,60,0,"1.99, 4.99, 4.99, 9.99, 4.99, 19.99, 9.99, 49.99, 4.99, 19.99",1,247933952,61 days 00:00:00.000000000,1,1,9,  Card    ,0,0,0,0
6155,3,76,0,"13.99, 2.99, 8.99, 1.99, 3.99, 4.99, 7.99, 4.99, 4.99, 89.99",1,270927872,417 days 00:00:00.000000000,0,0,4,  Sports  ,0,0,0,0
6156,5,5,0,,1,26925056,3 days 00:00:00.000000000,0,0,4,      Casual,0,0,0,0
6157,1.5,7,0,1.99,1,124520448,0 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
6158,2.5,13,0,"3.99, 5.99, 9.99, 4.99, 2.99",10,217592832,18 days 00:00:00.000000000,0,1,9,    Action,0,0,1,0
6159,4,216,0,"4.99, 9.99, 29.99, 99.99, 49.99",1,186773504,692 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
6160,4,344,0,"1.99, 10.99, 4.99, 1.99",1,173748224,391 days 00:00:00.000000000,0,0,9,  Simulation    ,0,1,0,0
6161,4.5,668,3.99,"0.99, 0.99, 0.99, 0.99, 0.99, 1.99, 1.99, 0.99, 0.99, 0.99, 0.99, 0.0",3,377153536,467 days 00:00:00.000000000,0,0,4,  Simulation  ,0,1,0,0
6162,4.5,27,0,0.99,1,188845056,562 days 00:00:00.000000000,0,0,4,      Action,0,0,1,0
6163,3,16,0,19.99,12,255696896,386 days 00:00:00.000000000,0,0,4,    Education,0,0,0,0
6164,4,14,0,,1,246844416,0 days 00:00:00.000000000,0,1,12,    Simulation,0,1,0,0
6165,4.5,9,0,,1,11724800,81 days 00:00:00.000000000,0,0,4,    Casual  ,0,0,0,0
6166,4.5,167,0,"0.99, 4.99, 9.99, 19.99, 99.99, 19.99, 49.99",4,224309248,69 days 00:00:00.000000000,0,0,12,  Adventure  ,0,0,0,0
6167,4.5,288,0,"3.99, 2.99, 3.99, 0.99, 0.99, 0.99, 0.99, 1.99, 3.99, 2.99",3,785825792,653 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
6168,4.5,394,0,"4.99, 2.99, 4.99, 19.99, 0.99, 2.99, 9.99, 19.99, 11.99, 9.99",1,222069760,603 days 00:00:00.000000000,0,0,4,    Simulation,0,1,0,0
6169,4.5,68,0,2.99,3,45955072,334 days 00:00:00.000000000,0,0,4,    Puzzle  Education,1,0,0,0
6170,4.5,6339,0,"4.99, 0.99, 9.99, 19.99, 19.99, 4.99, 4.99, 0.99, 0.99, 9.99",1,363006976,289 days 00:00:00.000000000,0,1,12,  ,0,0,0,0
6171,4,16,0,"11.99, 22.99, 4.99, 0.99, 84.99",1,27094016,316 days 00:00:00.000000000,0,0,4,    ,0,0,0,0
6172,4.5,2650,0,"14.99, 19.99, 2.99, 8.99, 17.99, 44.99, 19.99, 94.99, 94.99, 3.99",10,256454656,669 days 00:00:00.000000000,0,0,12,  Simulation    ,0,1,0,0
6173,4.5,2328,0,"19.99, 9.99, 19.99, 4.99, 9.99, 4.99, 0.99, 49.99, 99.99, 9.99",1,179110912,383 days 00:00:00.000000000,0,0,9,  ,0,0,0,0
6174,5,195,0,"0.99, 9.99, 19.99, 5.99, 4.99, 49.99, 99.99, 8.99, 18.99",4,301177856,316 days 00:00:00.000000000,0,0,9,  Role Playing    ,0,0,0,0
6175,4,494,0,"0.99, 4.99, 0.99",28,224327680,604 days 00:00:00.000000000,0,1,12,    Education  Simulation,0,1,0,0
6176,3.5,5,0,"4.99, 4.99, 2.99, 4.99, 9.99, 11.99, 4.99, 19.99, 19.99, 24.99, 9.99, 7.99",18,217107456,153 days 00:00:00.000000000,0,0,9,  Action    ,0,0,1,0
6177,4.5,7,0,"1.99, 19.99, 9.99, 6.99",2,104445952,249 days 00:00:00.000000000,0,0,9,  Adventure    ,0,0,0,0
6178,4,1679,0,"2.99, 8.99, 4.99, 0.99, 26.99, 9.99, 44.99, 13.99, 89.99, 29.99",1,1316330496,204 days 00:00:00.000000000,0,0,12,    Action,0,0,1,0
6179,4,12,0,,3,64199680,0 days 00:00:00.000000000,0,0,4,    Adventure  ,0,0,0,0
6180,4.5,66,0,4.99,4,247164928,518 days 00:00:00.000000000,0,0,4,  Simulation    ,0,1,0,0
6181,4,30,0,"4.99, 2.99, 2.99, 2.99, 2.99, 1.99, 1.99, 2.99, 0.99, 1.99",1,87988224,206 days 00:00:00.000000000,0,0,4,      Casual,0,0,0,0
6182,4.5,14873,0,"4.99, 9.99, 19.99, 4.99, 1.99, 9.99, 99.99, 49.99, 14.99, 19.99",18,280815616,340 days 00:00:00.000000000,0,0,9,    Role Playing,0,0,0,0
6183,3,19,0,,1,36243456,237 days 00:00:00.000000000,0,0,4,Productivity    Role Playing  ,0,0,0,0
6184,2,17,0,,1,18007040,0 days 00:00:00.000000000,0,0,9,      Action,0,0,1,0
6185,4.5,10,0,"19.99, 4.99, 0.99, 9.99, 99.99, 39.99",1,776042496,18 days 00:00:00.000000000,0,0,9,  Simulation  ,0,1,0,0
6186,4.5,8,0,0.99,1,1171739648,433 days 00:00:00.000000000,0,0,12,  Action  ,0,0,1,0
6187,4.5,45,0,"16.99, 0.99, 8.99, 4.99",1,46008320,147 days 00:00:00.000000000,0,0,4,  ,0,0,0,0
6188,1.5,8,0.99,7.99,1,18792448,0 days 00:00:00.000000000,0,0,4,Productivity  Board    ,0,0,0,1
6189,2.5,16,0,,1,1330176,14 days 00:00:00.000000000,0,0,4,Stickers    Gaming  Family    Kids   Family,0,0,0,0
6190,4.5,11,0,,1,158310400,0 days 00:00:00.000000000,0,0,4,    Action  ,0,0,1,0
6191,4.5,20,0,"1.99, 4.99, 8.99, 0.99, 1.99, 1.99, 4.99, 8.99, 0.99, 1.99",1,283133952,17 days 00:00:00.000000000,0,0,4,      Adventure,0,0,0,0
6192,3.5,7,0,,1,40254464,93 days 00:00:00.000000000,0,0,4,      Action,0,0,1,0
6193,4.5,22,0,,1,306273280,244 days 00:00:00.000000000,0,0,4,  Simulation  ,0,1,0,0
6194,4.5,35,0,,1,19053568,21 days 00:00:00.000000000,0,0,12,  Role Playing  ,0,0,0,0
6195,4,171,0,,1,847825920,644 days 00:00:00.000000000,0,0,12,    ,0,0,0,0
6196,4,18,0,"4.99, 1.99",1,32250880,489 days 00:00:00.000000000,0,0,4,Education  Card    ,0,0,0,0
6197,4,28,0,,3,74546176,8 days 00:00:00.000000000,0,0,9,    Puzzle  ,1,0,0,0
6198,2.5,7,0,,1,22834176,13 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
6199,5,12,0,1.99,2,85327872,656 days 00:00:00.000000000,0,0,9,    Casual  ,0,0,0,0
6200,4,40,0,2.99,2,98984960,118 days 00:00:00.000000000,0,0,4,    Board  ,0,0,0,1
6201,4,51,0,"3.99, 1.99, 2.99, 0.99, 1.99",1,122918912,37 days 00:00:00.000000000,0,0,4,      Casual,0,0,0,0
6202,5,25,0,"4.99, 9.99, 9.99, 19.99, 4.99, 0.99",1,264051712,1 days 00:00:00.000000000,0,0,12,  Board  ,0,0,0,1
6203,4,65,0,"1.99, 4.99, 4.99, 1.99, 1.99, 19.99, 9.99, 1.99, 4.99",14,273367040,513 days 00:00:00.000000000,0,0,12,      Board,0,0,0,1
6204,3.5,68,0,"2.99, 4.99, 9.99",1,93884416,40 days 00:00:00.000000000,0,0,4,  Puzzle  ,1,0,0,0
